millis,dist_raw,dist_filtered,water_height,setpoint,pid_val
462597,17.00,17.12,49.88,0.50,0.73
462698,17.90,17.12,49.88,0.50,0.73
462799,17.40,17.12,49.88,0.50,0.73
462900,17.40,17.12,49.88,0.50,0.73
463001,17.50,17.12,49.88,0.50,0.73
463102,18.20,17.12,49.88,0.50,0.73
463203,17.40,17.12,49.88,0.50,0.73
463304,17.40,17.11,49.89,0.50,0.73
463405,17.80,17.11,49.89,0.50,0.73
463516,17.40,17.11,49.89,0.50,0.73
463607,17.40,17.11,49.89,0.50,0.73
463708,17.00,17.10,49.90,0.50,0.73
463809,17.00,17.10,49.90,0.50,0.73
463910,16.60,17.10,49.90,0.50,0.73
464011,16.60,17.10,49.90,0.50,0.73
464112,16.60,17.09,49.91,0.50,0.73
464213,16.60,17.09,49.91,0.50,0.73
464314,17.00,17.09,49.91,0.50,0.73
464415,17.50,17.09,49.91,0.50,0.73
464526,17.90,17.10,49.90,0.50,0.73
464617,17.00,17.10,49.90,0.50,0.73
464718,17.80,17.11,49.89,0.50,0.73
464819,17.10,17.11,49.89,0.50,0.73
464920,17.00,17.12,49.88,0.50,0.73
465021,17.40,17.13,49.87,0.50,0.73
465122,17.40,17.14,49.86,0.50,0.73
465223,17.40,17.15,49.85,0.50,0.73
465324,18.20,17.16,49.84,0.50,0.73
465425,16.60,17.18,49.82,0.50,0.73
465536,17.40,17.19,49.81,0.50,0.73
465627,17.10,17.20,49.80,0.50,0.73
465728,17.00,17.21,49.79,0.50,0.73
465829,16.60,17.22,49.78,0.50,0.74
465930,16.70,17.23,49.77,0.50,0.74
466031,17.10,17.23,49.77,0.50,0.74
466132,16.30,17.24,49.76,0.50,0.74
466233,16.70,17.24,49.76,0.50,0.74
466334,16.30,17.24,49.76,0.50,0.74
466435,17.10,17.25,49.75,0.50,0.74
466546,17.10,17.24,49.76,0.50,0.74
466637,17.10,17.24,49.76,0.50,0.74
466738,16.70,17.24,49.76,0.50,0.74
466839,16.70,17.24,49.76,0.50,0.74
466940,18.20,17.23,49.77,0.50,0.74
467041,17.10,17.23,49.77,0.50,0.74
467142,17.90,17.23,49.77,0.50,0.73
467243,17.10,17.22,49.78,0.50,0.74
467344,16.70,17.22,49.78,0.50,0.74
467455,17.10,17.21,49.79,0.50,0.73
467546,17.10,17.21,49.79,0.50,0.73
467647,16.70,17.20,49.80,0.50,0.73
467748,16.70,17.19,49.81,0.50,0.73
467849,17.10,17.19,49.81,0.50,0.73
467950,17.10,17.18,49.82,0.50,0.73
468051,17.00,17.17,49.83,0.50,0.73
468152,17.10,17.16,49.84,0.50,0.73
468253,17.90,17.15,49.85,0.50,0.73
468354,17.90,17.14,49.86,0.50,0.73
468465,17.50,17.13,49.87,0.50,0.73
468556,17.90,17.11,49.89,0.50,0.73
468657,17.10,17.10,49.90,0.50,0.73
468758,17.50,17.08,49.92,0.50,0.73
468859,16.30,17.07,49.93,0.50,0.73
468960,17.10,17.06,49.94,0.50,0.73
469061,16.70,17.05,49.95,0.50,0.73
469162,17.50,17.03,49.97,0.50,0.73
469263,16.70,17.03,49.97,0.50,0.73
469364,17.90,17.02,49.98,0.50,0.73
469475,16.70,17.01,49.99,0.50,0.73
469566,17.50,17.01,49.99,0.50,0.73
469667,17.40,17.02,49.98,0.50,0.73
469768,16.70,17.02,49.98,0.50,0.73
469869,18.30,17.03,49.97,0.50,0.73
469970,17.10,17.04,49.96,0.50,0.73
470071,17.50,17.05,49.95,0.50,0.73
470172,16.70,17.07,49.93,0.50,0.73
470273,16.70,17.08,49.92,0.50,0.73
470374,16.70,17.10,49.90,0.50,0.73
470485,17.50,17.11,49.89,0.50,0.73
470576,16.80,17.13,49.87,0.50,0.73
470677,16.70,17.15,49.85,0.50,0.73
470778,17.50,17.16,49.84,0.50,0.73
470879,17.20,17.18,49.82,0.50,0.73
470980,16.70,17.19,49.81,0.50,0.73
471081,17.90,17.20,49.80,0.50,0.74
471182,17.10,17.21,49.79,0.50,0.73
471283,17.50,17.22,49.78,0.50,0.74
471384,17.90,17.23,49.77,0.50,0.74
471495,17.50,17.23,49.77,0.50,0.74
471586,17.10,17.23,49.77,0.50,0.74
471687,17.10,17.24,49.76,0.50,0.74
471788,17.50,17.24,49.76,0.50,0.74
471889,16.70,17.24,49.76,0.50,0.74
471990,17.20,17.23,49.77,0.50,0.74
472091,17.20,17.23,49.77,0.50,0.74
472192,17.20,17.23,49.77,0.50,0.74
472293,17.60,17.22,49.78,0.50,0.74
472394,17.10,17.22,49.78,0.50,0.74
472505,17.50,17.21,49.79,0.50,0.74
472596,17.20,17.21,49.79,0.50,0.73
472697,17.50,17.20,49.80,0.50,0.74
472798,17.60,17.19,49.81,0.50,0.73
472899,16.80,17.19,49.81,0.50,0.73
473000,17.20,17.19,49.81,0.50,0.73
473101,17.10,17.18,49.82,0.50,0.73
473202,18.00,17.18,49.82,0.50,0.73
473303,16.80,17.18,49.82,0.50,0.73
473404,18.00,17.18,49.82,0.50,0.73
473516,19.60,17.19,49.81,0.50,0.73
473606,17.90,17.19,49.81,0.50,0.73
473707,17.60,17.19,49.81,0.50,0.73
473808,17.10,17.20,49.80,0.50,0.74
473909,17.20,17.21,49.79,0.50,0.74
474010,17.20,17.21,49.79,0.50,0.74
474111,17.10,17.22,49.78,0.50,0.74
474212,17.20,17.23,49.77,0.50,0.74
474313,17.20,17.23,49.77,0.50,0.74
474414,17.20,17.24,49.76,0.50,0.74
474525,18.10,17.25,49.75,0.50,0.74
474616,16.80,17.26,49.74,0.50,0.74
474717,17.20,17.27,49.73,0.50,0.74
474818,17.20,17.28,49.72,0.50,0.74
474919,18.00,17.29,49.71,0.50,0.74
475020,17.20,17.30,49.70,0.50,0.74
475121,17.20,17.31,49.69,0.50,0.74
475222,17.20,17.33,49.67,0.50,0.74
475323,16.80,17.34,49.66,0.50,0.74
475424,17.50,17.35,49.65,0.50,0.74
475535,17.20,17.37,49.63,0.50,0.74
475626,17.60,17.38,49.62,0.50,0.74
475727,17.60,17.40,49.60,0.50,0.74
475828,17.20,17.41,49.59,0.50,0.74
475929,17.20,17.43,49.57,0.50,0.74
476030,17.20,17.44,49.56,0.50,0.74
476131,17.20,17.45,49.55,0.50,0.74
476232,18.10,17.46,49.54,0.50,0.74
476333,17.20,17.47,49.53,0.50,0.74
476434,16.80,17.47,49.53,0.50,0.74
476545,17.60,17.48,49.52,0.50,0.74
476636,17.20,17.48,49.52,0.50,0.74
476737,19.30,17.48,49.52,0.50,0.74
476838,18.00,17.47,49.53,0.50,0.74
476939,18.00,17.47,49.53,0.50,0.74
477040,17.20,17.46,49.54,0.50,0.74
477141,17.60,17.45,49.55,0.50,0.74
477242,17.60,17.44,49.56,0.50,0.74
477343,17.20,17.42,49.58,0.50,0.74
477444,17.20,17.41,49.59,0.50,0.74
477555,17.60,17.40,49.60,0.50,0.74
477646,16.80,17.38,49.62,0.50,0.74
477747,17.60,17.37,49.63,0.50,0.74
477848,18.10,17.36,49.64,0.50,0.74
477949,17.20,17.35,49.65,0.50,0.74
478050,17.60,17.34,49.66,0.50,0.74
478151,17.20,17.34,49.66,0.50,0.74
478252,17.60,17.34,49.66,0.50,0.74
478353,17.20,17.34,49.66,0.50,0.74
478454,17.20,17.35,49.65,0.50,0.74
478565,17.60,17.36,49.64,0.50,0.74
478656,17.30,17.37,49.63,0.50,0.74
478757,16.90,17.38,49.62,0.50,0.74
478858,17.60,17.40,49.60,0.50,0.74
478959,18.00,17.41,49.59,0.50,0.74
479060,17.30,17.43,49.57,0.50,0.74
479161,16.80,17.45,49.55,0.50,0.74
479262,17.20,17.47,49.53,0.50,0.74
479363,17.20,17.48,49.52,0.50,0.74
479474,17.60,17.50,49.50,0.50,0.74
479565,17.60,17.51,49.49,0.50,0.74
479666,17.60,17.52,49.48,0.50,0.74
479767,17.30,17.53,49.47,0.50,0.74
479868,17.60,17.54,49.46,0.50,0.74
479969,17.60,17.54,49.46,0.50,0.74
480070,17.60,17.54,49.46,0.50,0.74
480171,16.90,17.54,49.46,0.50,0.74
480272,16.90,17.54,49.46,0.50,0.74
480373,17.70,17.53,49.47,0.50,0.74
480484,17.30,17.53,49.47,0.50,0.74
480575,18.10,17.52,49.48,0.50,0.74
480676,16.90,17.51,49.49,0.50,0.74
480777,17.60,17.50,49.50,0.50,0.74
480878,17.70,17.48,49.52,0.50,0.74
480979,18.10,17.47,49.53,0.50,0.74
481080,17.20,17.46,49.54,0.50,0.74
481181,17.20,17.45,49.55,0.50,0.74
481282,17.20,17.44,49.56,0.50,0.74
481383,17.30,17.43,49.57,0.50,0.74
481494,17.30,17.42,49.58,0.50,0.74
481585,17.30,17.41,49.59,0.50,0.74
481686,17.70,17.40,49.60,0.50,0.74
481787,17.80,17.40,49.60,0.50,0.74
481888,18.90,17.39,49.61,0.50,0.74
481989,17.30,17.39,49.61,0.50,0.74
482090,17.00,17.39,49.61,0.50,0.74
482191,18.10,17.39,49.61,0.50,0.74
482292,17.60,17.39,49.61,0.50,0.74
482393,17.70,17.40,49.60,0.50,0.74
482504,17.70,17.40,49.60,0.50,0.74
482595,17.30,17.40,49.60,0.50,0.74
482696,17.60,17.41,49.59,0.50,0.74
482797,17.30,17.41,49.59,0.50,0.74
482898,17.30,17.41,49.59,0.50,0.74
482999,18.60,17.42,49.58,0.50,0.74
483100,18.20,17.42,49.58,0.50,0.74
483201,18.10,17.43,49.57,0.50,0.74
483302,17.70,17.44,49.56,0.50,0.74
483403,17.30,17.44,49.56,0.50,0.74
483514,17.80,17.45,49.55,0.50,0.74
483605,18.90,17.46,49.54,0.50,0.74
483706,18.20,17.46,49.54,0.50,0.74
483807,17.70,17.47,49.53,0.50,0.74
483908,18.10,17.48,49.52,0.50,0.74
484009,17.70,17.49,49.51,0.50,0.74
484110,17.70,17.50,49.50,0.50,0.74
484211,17.30,17.51,49.49,0.50,0.74
484312,17.70,17.52,49.48,0.50,0.74
484413,17.40,17.53,49.47,0.50,0.74
484524,17.70,17.54,49.46,0.50,0.74
484615,18.20,17.55,49.45,0.50,0.74
484716,17.00,17.57,49.43,0.50,0.74
484817,18.20,17.58,49.42,0.50,0.74
484918,17.40,17.60,49.40,0.50,0.74
485019,17.80,17.61,49.39,0.50,0.74
485120,18.10,17.63,49.37,0.50,0.74
485221,17.70,17.65,49.35,0.50,0.74
485322,17.30,17.67,49.33,0.50,0.74
485423,17.30,17.68,49.32,0.50,0.74
485534,17.70,17.70,49.30,0.50,0.74
485625,17.70,17.72,49.28,0.50,0.74
485726,17.70,17.74,49.26,0.50,0.74
485827,18.20,17.75,49.25,0.50,0.74
485928,17.80,17.77,49.23,0.50,0.74
486029,17.70,17.78,49.22,0.50,0.74
486130,18.20,17.79,49.21,0.50,0.74
486231,17.30,17.80,49.20,0.50,0.74
486332,17.70,17.81,49.19,0.50,0.74
486433,17.30,17.82,49.18,0.50,0.74
486544,17.70,17.82,49.18,0.50,0.74
486635,17.40,17.82,49.18,0.50,0.74
486736,17.30,17.82,49.18,0.50,0.74
486837,18.20,17.82,49.18,0.50,0.74
486938,18.20,17.82,49.18,0.50,0.74
487039,17.80,17.81,49.19,0.50,0.74
487140,17.70,17.80,49.20,0.50,0.74
487241,17.40,17.79,49.21,0.50,0.74
487342,17.40,17.78,49.22,0.50,0.74
487443,17.70,17.77,49.23,0.50,0.74
487554,17.00,17.76,49.24,0.50,0.74
487645,17.40,17.75,49.25,0.50,0.74
487746,17.80,17.75,49.25,0.50,0.74
487847,17.40,17.74,49.26,0.50,0.74
487948,17.70,17.73,49.27,0.50,0.74
488049,17.00,17.72,49.28,0.50,0.74
488150,17.70,17.72,49.28,0.50,0.74
488251,17.80,17.71,49.29,0.50,0.74
488352,17.40,17.71,49.29,0.50,0.74
488453,17.70,17.71,49.29,0.50,0.74
488564,17.80,17.70,49.30,0.50,0.74
488655,17.80,17.70,49.30,0.50,0.74
488756,17.00,17.70,49.30,0.50,0.74
488857,17.40,17.70,49.30,0.50,0.74
488958,18.20,17.70,49.30,0.50,0.74
489059,17.40,17.70,49.30,0.50,0.74
489160,17.80,17.70,49.30,0.50,0.74
489261,17.70,17.69,49.31,0.50,0.74
489362,18.10,17.69,49.31,0.50,0.74
489463,17.70,17.68,49.32,0.50,0.74
489574,17.70,17.68,49.32,0.50,0.74
489665,17.40,17.67,49.33,0.50,0.74
489766,18.20,17.66,49.34,0.50,0.74
489867,18.30,17.65,49.35,0.50,0.74
489968,17.80,17.64,49.36,0.50,0.74
490069,17.00,17.63,49.37,0.50,0.74
490170,17.40,17.63,49.37,0.50,0.74
490271,17.00,17.62,49.38,0.50,0.74
490372,18.20,17.61,49.39,0.50,0.74
490483,17.40,17.60,49.40,0.50,0.74
490574,17.80,17.59,49.41,0.50,0.74
490675,18.30,17.59,49.41,0.50,0.74
490776,17.30,17.58,49.42,0.50,0.74
490877,18.20,17.58,49.42,0.50,0.74
490978,18.60,17.58,49.42,0.50,0.74
491079,17.40,17.58,49.42,0.50,0.74
491180,17.80,17.58,49.42,0.50,0.74
491281,17.40,17.59,49.41,0.50,0.74
491382,17.80,17.59,49.41,0.50,0.74
491493,17.80,17.60,49.40,0.50,0.74
491584,19.40,17.61,49.39,0.50,0.74
491685,18.20,17.62,49.38,0.50,0.74
491786,17.70,17.63,49.37,0.50,0.74
491887,17.70,17.64,49.36,0.50,0.74
491988,17.40,17.65,49.35,0.50,0.74
492089,17.30,17.66,49.34,0.50,0.74
492190,17.80,17.67,49.33,0.50,0.74
492291,17.30,17.67,49.33,0.50,0.74
492392,17.80,17.68,49.32,0.50,0.74
492503,18.20,17.69,49.31,0.50,0.74
492594,17.80,17.70,49.30,0.50,0.74
492695,17.00,17.71,49.29,0.50,0.74
492796,17.40,17.72,49.28,0.50,0.74
492897,17.00,17.73,49.27,0.50,0.74
492998,17.50,17.73,49.27,0.50,0.74
493099,17.40,17.74,49.26,0.50,0.74
493200,17.90,17.75,49.25,0.50,0.74
493301,17.40,17.76,49.24,0.50,0.75
493402,17.80,17.77,49.23,0.50,0.75
493513,18.20,17.78,49.22,0.50,0.75
493604,18.20,17.79,49.21,0.50,0.75
493705,17.80,17.80,49.20,0.50,0.75
493806,17.40,17.81,49.19,0.50,0.75
493907,17.50,17.82,49.18,0.50,0.75
494008,17.40,17.82,49.18,0.50,0.75
494109,17.40,17.83,49.17,0.50,0.75
494210,17.50,17.83,49.17,0.50,0.75
494311,17.40,17.83,49.17,0.50,0.75
494412,17.40,17.83,49.17,0.50,0.75
494523,17.40,17.82,49.18,0.50,0.75
494614,17.80,17.82,49.18,0.50,0.75
494715,18.20,17.81,49.19,0.50,0.75
494816,17.80,17.80,49.20,0.50,0.75
494917,17.80,17.79,49.21,0.50,0.75
495018,18.70,17.77,49.23,0.50,0.75
495119,17.80,17.76,49.24,0.50,0.75
495220,17.90,17.74,49.26,0.50,0.75
495321,17.50,17.73,49.27,0.50,0.75
495422,17.00,17.71,49.29,0.50,0.74
495533,17.50,17.69,49.31,0.50,0.74
495624,17.50,17.68,49.32,0.50,0.74
495725,17.40,17.66,49.34,0.50,0.74
495826,17.80,17.65,49.35,0.50,0.74
495927,20.20,17.64,49.36,0.50,0.74
496028,17.80,17.63,49.37,0.50,0.74
496129,18.60,17.63,49.37,0.50,0.74
496230,17.40,17.62,49.38,0.50,0.74
496331,17.70,17.62,49.38,0.50,0.74
496432,17.70,17.62,49.38,0.50,0.74
496543,17.80,17.62,49.38,0.50,0.74
496634,18.20,17.62,49.38,0.50,0.74
496735,17.40,17.62,49.38,0.50,0.74
496836,17.90,17.63,49.37,0.50,0.74
496937,17.00,17.64,49.36,0.50,0.74
497038,18.60,17.64,49.36,0.50,0.74
497139,17.10,17.65,49.35,0.50,0.74
497240,17.80,17.66,49.34,0.50,0.74
497341,19.00,17.67,49.33,0.50,0.74
497442,17.80,17.69,49.31,0.50,0.74
497553,18.20,17.70,49.30,0.50,0.74
497644,17.40,17.71,49.29,0.50,0.75
497745,17.70,17.73,49.27,0.50,0.75
497846,17.80,17.74,49.26,0.50,0.75
497947,17.40,17.75,49.25,0.50,0.75
498048,17.10,17.77,49.23,0.50,0.75
498149,17.50,17.78,49.22,0.50,0.75
498250,17.90,17.80,49.20,0.50,0.75
498351,17.90,17.81,49.19,0.50,0.75
498452,17.40,17.82,49.18,0.50,0.75
498563,17.90,17.84,49.16,0.50,0.75
498654,17.40,17.85,49.15,0.50,0.75
498755,17.00,17.86,49.14,0.50,0.75
498856,17.90,17.87,49.13,0.50,0.75
498957,17.90,17.88,49.12,0.50,0.75
499058,19.00,17.88,49.12,0.50,0.75
499159,19.10,17.89,49.11,0.50,0.75
499260,17.40,17.89,49.11,0.50,0.75
499361,17.80,17.89,49.11,0.50,0.75
499462,19.00,17.89,49.11,0.50,0.75
499573,18.20,17.89,49.11,0.50,0.75
499664,17.00,17.88,49.12,0.50,0.75
499765,17.40,17.87,49.13,0.50,0.75
499866,17.50,17.86,49.14,0.50,0.75
499967,17.40,17.85,49.15,0.50,0.75
500068,18.30,17.84,49.16,0.50,0.75
500169,19.00,17.83,49.17,0.50,0.75
500270,17.80,17.82,49.18,0.50,0.75
500371,18.30,17.81,49.19,0.50,0.75
500472,18.70,17.80,49.20,0.50,0.75
500583,17.10,17.79,49.21,0.50,0.75
500674,17.90,17.78,49.22,0.50,0.75
500775,17.40,17.77,49.23,0.50,0.75
500876,19.00,17.77,49.23,0.50,0.75
500977,17.50,17.76,49.24,0.50,0.75
501078,18.70,17.76,49.24,0.50,0.75
501179,18.60,17.77,49.23,0.50,0.75
501280,17.00,17.77,49.23,0.50,0.75
501381,18.30,17.78,49.22,0.50,0.75
501492,17.40,17.79,49.21,0.50,0.75
501583,17.40,17.80,49.20,0.50,0.75
501684,17.40,17.81,49.19,0.50,0.75
501785,18.20,17.82,49.18,0.50,0.75
501886,19.40,17.84,49.16,0.50,0.75
501987,17.00,17.86,49.14,0.50,0.75
502088,17.80,17.87,49.13,0.50,0.75
502189,17.80,17.89,49.11,0.50,0.75
502290,18.20,17.90,49.10,0.50,0.75
502391,17.10,17.92,49.08,0.50,0.75
502502,18.20,17.93,49.07,0.50,0.75
502593,17.50,17.95,49.05,0.50,0.75
502694,17.80,17.96,49.04,0.50,0.75
502795,17.50,17.97,49.03,0.50,0.75
502896,17.80,17.98,49.02,0.50,0.75
502997,17.70,17.99,49.01,0.50,0.75
503098,17.40,17.99,49.01,0.50,0.75
503199,17.80,18.00,49.00,0.50,0.75
503300,17.90,18.00,49.00,0.50,0.75
503401,17.90,18.00,49.00,0.50,0.75
503512,17.80,18.00,49.00,0.50,0.75
503603,17.90,18.00,49.00,0.50,0.75
503704,17.80,17.99,49.01,0.50,0.75
503805,17.40,17.99,49.01,0.50,0.75
503906,17.80,17.98,49.02,0.50,0.75
504007,17.90,17.98,49.02,0.50,0.75
504108,18.20,17.97,49.03,0.50,0.75
504209,17.80,17.96,49.04,0.50,0.75
504310,17.80,17.95,49.05,0.50,0.75
504411,17.80,17.94,49.06,0.50,0.75
504522,18.60,17.92,49.08,0.50,0.75
504613,17.40,17.91,49.09,0.50,0.75
504714,19.00,17.90,49.10,0.50,0.75
504815,17.00,17.89,49.11,0.50,0.75
504916,17.80,17.87,49.13,0.50,0.75
505017,17.80,17.86,49.14,0.50,0.75
505118,17.10,17.85,49.15,0.50,0.75
505219,17.90,17.83,49.17,0.50,0.75
505320,17.40,17.82,49.18,0.50,0.75
505421,17.40,17.81,49.19,0.50,0.75
505532,17.80,17.80,49.20,0.50,0.75
505623,17.80,17.79,49.21,0.50,0.75
505724,17.40,17.79,49.21,0.50,0.75
505825,18.60,17.78,49.22,0.50,0.75
505926,17.80,17.78,49.22,0.50,0.75
506027,17.40,17.78,49.22,0.50,0.75
506128,17.40,17.78,49.22,0.50,0.75
506229,17.40,17.79,49.21,0.50,0.75
506330,17.40,17.79,49.21,0.50,0.75
506431,18.20,17.79,49.21,0.50,0.75
506542,17.40,17.80,49.20,0.50,0.75
506633,17.80,17.80,49.20,0.50,0.75
506734,17.40,17.81,49.19,0.50,0.75
506835,17.50,17.81,49.19,0.50,0.75
506936,17.40,17.82,49.18,0.50,0.75
507037,18.30,17.82,49.18,0.50,0.75
507138,17.80,17.82,49.18,0.50,0.75
507239,18.20,17.83,49.17,0.50,0.75
507340,18.20,17.82,49.18,0.50,0.75
507441,17.80,17.82,49.18,0.50,0.75
507552,17.80,17.82,49.18,0.50,0.75
507643,17.90,17.81,49.19,0.50,0.75
507744,17.70,17.81,49.19,0.50,0.75
507845,17.00,17.80,49.20,0.50,0.75
507946,17.90,17.79,49.21,0.50,0.75
508047,17.40,17.78,49.22,0.50,0.75
508148,17.80,17.76,49.24,0.50,0.75
508249,17.50,17.75,49.25,0.50,0.75
508350,17.40,17.74,49.26,0.50,0.75
508451,17.40,17.73,49.27,0.50,0.75
508562,17.80,17.72,49.28,0.50,0.75
508653,17.90,17.71,49.29,0.50,0.75
508754,17.80,17.71,49.29,0.50,0.75
508855,17.00,17.70,49.30,0.50,0.75
508956,17.90,17.70,49.30,0.50,0.75
509057,17.40,17.70,49.30,0.50,0.75
509158,18.30,17.70,49.30,0.50,0.75
509259,18.70,17.70,49.30,0.50,0.75
509360,18.60,17.70,49.30,0.50,0.75
509461,17.80,17.70,49.30,0.50,0.75
509572,17.50,17.71,49.29,0.50,0.75
509663,17.90,17.71,49.29,0.50,0.75
509764,17.80,17.71,49.29,0.50,0.75
509865,17.00,17.72,49.28,0.50,0.75
509966,17.90,17.72,49.28,0.50,0.75
510067,17.80,17.72,49.28,0.50,0.75
510168,17.40,17.73,49.27,0.50,0.75
510269,17.10,17.73,49.27,0.50,0.75
510370,18.30,17.73,49.27,0.50,0.75
510471,17.10,17.73,49.27,0.50,0.75
510582,17.40,17.73,49.27,0.50,0.75
510673,18.10,17.72,49.28,0.50,0.75
510774,18.20,17.72,49.28,0.50,0.75
510875,17.90,17.72,49.28,0.50,0.75
510976,17.40,17.72,49.28,0.50,0.75
511077,17.80,17.72,49.28,0.50,0.75
511178,18.60,17.72,49.28,0.50,0.75
511279,17.00,17.73,49.27,0.50,0.75
511380,17.40,17.73,49.27,0.50,0.75
511481,17.50,17.73,49.27,0.50,0.75
511592,17.00,17.73,49.27,0.50,0.75
511683,17.00,17.74,49.26,0.50,0.75
511784,17.80,17.74,49.26,0.50,0.75
511885,17.80,17.75,49.25,0.50,0.75
511986,17.80,17.75,49.25,0.50,0.75
512087,17.80,17.76,49.24,0.50,0.75
512188,17.80,17.76,49.24,0.50,0.75
512289,17.40,17.76,49.24,0.50,0.75
512390,17.00,17.77,49.23,0.50,0.75
512501,17.80,17.77,49.23,0.50,0.75
512592,17.00,17.77,49.23,0.50,0.75
512693,17.00,17.77,49.23,0.50,0.75
512794,17.00,17.77,49.23,0.50,0.75
512895,17.10,17.76,49.24,0.50,0.75
512996,17.50,17.76,49.24,0.50,0.75
513097,17.10,17.75,49.25,0.50,0.75
513198,17.00,17.74,49.26,0.50,0.75
513299,18.70,17.73,49.27,0.50,0.75
513400,17.00,17.73,49.27,0.50,0.75
513511,17.80,17.72,49.28,0.50,0.75
513602,17.40,17.70,49.30,0.50,0.75
513703,17.00,17.69,49.31,0.50,0.75
513804,17.80,17.68,49.32,0.50,0.75
513905,17.50,17.67,49.33,0.50,0.75
514006,18.60,17.66,49.34,0.50,0.75
514107,17.80,17.64,49.36,0.50,0.75
514208,17.40,17.63,49.37,0.50,0.75
514309,17.90,17.62,49.38,0.50,0.75
514410,17.00,17.60,49.40,0.50,0.75
514521,16.60,17.59,49.41,0.50,0.75
514612,17.40,17.57,49.43,0.50,0.75
514713,17.90,17.56,49.44,0.50,0.75
514814,17.00,17.54,49.46,0.50,0.75
514915,17.40,17.52,49.48,0.50,0.75
515016,17.30,17.51,49.49,0.50,0.75
515117,18.20,17.50,49.50,0.50,0.75
515218,18.50,17.48,49.52,0.50,0.75
515319,17.30,17.47,49.53,0.50,0.75
515420,17.30,17.46,49.54,0.50,0.75
515531,17.30,17.45,49.55,0.50,0.75
515622,17.40,17.44,49.56,0.50,0.75
515723,17.40,17.44,49.56,0.50,0.74
515824,17.40,17.44,49.56,0.50,0.75
515925,17.00,17.43,49.57,0.50,0.75
516026,17.80,17.44,49.56,0.50,0.75
516127,17.10,17.44,49.56,0.50,0.74
516228,18.30,17.45,49.55,0.50,0.75
516329,17.80,17.45,49.55,0.50,0.75
516430,18.20,17.46,49.54,0.50,0.75
516541,18.60,17.47,49.53,0.50,0.75
516632,18.50,17.48,49.52,0.50,0.75
516733,17.90,17.48,49.52,0.50,0.75
516834,17.00,17.49,49.51,0.50,0.75
516935,18.20,17.50,49.50,0.50,0.75
517036,17.40,17.50,49.50,0.50,0.75
517137,17.40,17.51,49.49,0.50,0.75
517238,17.40,17.51,49.49,0.50,0.75
517339,18.20,17.52,49.48,0.50,0.75
517440,17.80,17.52,49.48,0.50,0.75
517551,17.80,17.52,49.48,0.50,0.75
517642,17.80,17.52,49.48,0.50,0.75
517743,17.40,17.53,49.47,0.50,0.75
517844,17.30,17.53,49.47,0.50,0.75
517945,17.00,17.53,49.47,0.50,0.75
518046,17.80,17.54,49.46,0.50,0.75
518147,18.60,17.54,49.46,0.50,0.75
518248,18.20,17.55,49.45,0.50,0.75
518349,17.80,17.56,49.44,0.50,0.75
518450,17.80,17.57,49.43,0.50,0.75
518561,17.80,17.58,49.42,0.50,0.75
518652,17.50,17.59,49.41,0.50,0.75
518753,17.40,17.61,49.39,0.50,0.75
518854,17.40,17.62,49.38,0.50,0.75
518955,17.80,17.64,49.36,0.50,0.75
519056,17.40,17.66,49.34,0.50,0.75
519157,17.80,17.67,49.33,0.50,0.75
519258,18.60,17.69,49.31,0.50,0.75
519359,17.30,17.71,49.29,0.50,0.75
519460,17.70,17.72,49.28,0.50,0.75
519571,17.80,17.73,49.27,0.50,0.75
519662,17.40,17.74,49.26,0.50,0.75
519763,17.00,17.75,49.25,0.50,0.75
519864,18.60,17.76,49.24,0.50,0.75
519965,17.00,17.76,49.24,0.50,0.75
520066,18.60,17.77,49.23,0.50,0.75
520167,17.80,17.77,49.23,0.50,0.75
520268,17.00,17.77,49.23,0.50,0.75
520369,17.80,17.76,49.24,0.50,0.75
520470,18.60,17.76,49.24,0.50,0.75
520581,17.80,17.76,49.24,0.50,0.75
520672,17.70,17.75,49.25,0.50,0.75
520773,17.30,17.75,49.25,0.50,0.75
520874,17.30,17.75,49.25,0.50,0.75
520975,17.40,17.74,49.26,0.50,0.75
521076,17.80,17.74,49.26,0.50,0.75
521177,17.40,17.73,49.27,0.50,0.75
521278,17.00,17.73,49.27,0.50,0.75
521379,17.40,17.73,49.27,0.50,0.75
521480,17.80,17.72,49.28,0.50,0.75
521591,17.40,17.72,49.28,0.50,0.75
521682,17.00,17.72,49.28,0.50,0.75
521783,18.10,17.72,49.28,0.50,0.75
521884,17.70,17.72,49.28,0.50,0.75
521985,17.80,17.72,49.28,0.50,0.75
522086,17.30,17.72,49.28,0.50,0.75
522187,17.70,17.72,49.28,0.50,0.75
522288,17.80,17.72,49.28,0.50,0.75
522389,17.70,17.72,49.28,0.50,0.75
522490,17.00,17.72,49.28,0.50,0.75
522601,17.00,17.72,49.28,0.50,0.75
522692,17.80,17.72,49.28,0.50,0.75
522793,17.00,17.72,49.28,0.50,0.75
522894,17.40,17.71,49.29,0.50,0.75
522995,17.00,17.71,49.29,0.50,0.75
523096,18.20,17.70,49.30,0.50,0.75
523197,17.40,17.69,49.31,0.50,0.75
523298,17.70,17.68,49.32,0.50,0.75
523399,17.70,17.68,49.32,0.50,0.75
523500,17.30,17.67,49.33,0.50,0.75
523611,18.60,17.66,49.34,0.50,0.75
523702,17.80,17.65,49.35,0.50,0.75
523803,18.60,17.63,49.37,0.50,0.75
